JMJD4 KRAS
ORM1 CNR1
ORM1 HLA-DRA
ORM1 FZD8
ORM1 ATP2C2
ORM1 SP110
ORM1 EPB42
ORM1 CA2
ORM1 CRYBB2
ORM1 DDAH1
ORM1 CUX1
ORM1 PGLS
ORM1 TJP1
ORM1 SORBS1
ORM1 PLEKHM1
ORM1 HLA-DRB5
ORM1 RPL35
ORM1 ITCH
ORM1 CLPX
ORM1 CAPRIN1
ORM1 SYT11
ORM1 SLC50A1
ORM1 PYROXD1
ORM1 RPL5
ORM1 FLT3LG
ORM1 ABCB6
ORM1 PDLIM5
ORM1 SMARCA1
ORM1 PDE4DIP
ORM1 IL7
ORM1 TRIM24
ORM1 H3C7
ORM1 ANK3
ORM1 SAT1
ORM1 NCOA3
ORM1 SP100
ORM1 CXCR3
ORM1 GGCX
ORM1 MAML1
ORM1 BAD
ORM1 SEPTIN6
ORM1 LDLRAD4
ORM1 AZGP1
ORM1 AKR7A2
ORM1 TLE1
ORM1 CLDN3
ORM1 MGAT2
ORM1 CD93
ORM1 SV2B
ORM1 LAPTM4B
ORM1 ALG10B
ORM1 IFI16
ORM1 CRCP
ORM1 TMEFF1
CYP2D6 GLT8D1
CYP2D6 GPC5
CYP2D6 CACNA2D2
CYP2D6 PPP3CB
CYP2D6 PPP3CA
CYP2D6 COL3A1
CYP2D6 NUDT3
CYP2D6 FCN3
CYP2D6 ZNF140
CYP2D6 RPL21
CYP2D6 GTF2H5
CYP2D6 ADAM22
CYP2D6 ATF5
CYP2D6 S1PR2
CYP2D6 MORC3
CYP2D6 PPP1R2
CYP2D6 API5
CYP2D6 CADM4
CYP2D6 RPL36A
CYP2D6 ITGB1
CYP2D6 KAT6A
CYP2D6 UBE3A
CYP2D6 CTDSPL
CYP2D6 ATP7A
CYP2D6 MAPK11
CYP2D6 TRIP11
CYP2D6 SRSF1
CYP2D6 ACSL1
CYP2D6 CTSB
CYP2D6 CAMK2G
CYP2D6 CAMK2B
CYP2D6 ZNF473
CYP2D6 SKP1
CYP2D6 NFATC1
CYP2D6 ALDOC
CYP2D6 FZD2
CYP2D6 SCAF11
CYP2D6 RCAN2
CYP2D6 ZP3
CYP2D6 EDF1
CYP2D6 GLIPR1
CYP2D6 PLCB1
CYP2D6 SEL1L
CYP2D6 EHF
CYP2D6 RCAN1
CYP2D6 RYK
CYP2D6 TFAP2B
CYP2D6 CEACAM1
CYP2D6 RO60
CYP2D6 SNTA1
CYP2D6 UTP14A
CYP2D6 RAP1A
CYP2D6 NRG2
CYP2D6 DLAT
CYP2D6 TPM1
CYP2D6 CLTC
CYP2D6 CLTA
CYP2D6 CSHL1
CYP2D6 FOSL1
CYP2D6 FKBP11
CYP2D6 ERMP1
CYP2D6 MBD4
CYP2D6 SNX10
CYP2D6 PLOD2
CYP2D6 CST4
CYP2D6 SPTB
CYP2D6 UBA6
CYP2D6 IRF7
CYP2D6 PRMT8
CYP2D6 PGAP2
CYP2D6 GAPDH
CYP2D6 CELF2
CYP2D6 CCL23
CYP2D6 UCP2
CYP2D6 INTS6L
CYP2D6 CNR1
CYP2D6 HLA-DRA
CYP2D6 FZD8
CYP2D6 ATP2C2
CYP2D6 SP110
CYP2D6 EPB42
CYP2D6 CA2
CYP2D6 CRYBB2
CYP2D6 DDAH1
CYP2D6 CUX1
CYP2D6 PGLS
CYP2D6 TJP1
CYP2D6 SORBS1
CYP2D6 PLEKHM1
CYP2D6 HLA-DRB5
CYP2D6 RPL35
CYP2D6 ITCH
CYP2D6 CLPX
CYP2D6 CAPRIN1
CYP2D6 SYT11
CYP2D6 SLC50A1
CYP2D6 PYROXD1
CYP2D6 TRIM24
CYP2D6 NCOA3
CYP2D6 CXCR3
CYP2D6 SEPTIN6
CYP2D6 AKR7A2
CYP2D6 TMEFF1
CYP2D6 IFI16
CYP2D6 LDLRAD4
CYP2D6 TLE1
CYP2D6 SMARCA1
CYP2D6 SV2B
CYP2D6 AZGP1
CYP2D6 ABCB6
CYP2D6 PDLIM5
CYP2D6 PDE4DIP
CYP2D6 IL7
CYP2D6 H3C7
CYP2D6 BAD
CYP2D6 SP100
CYP2D6 LAPTM4B
CYP2D6 RPL5
CYP2D6 FLT3LG
CYP2D6 ANK3
CYP2D6 CRCP
CYP2D6 SAT1
CYP2D6 GGCX
CYP2D6 MAML1
CYP2D6 MGAT2
CYP2D6 CLDN3
CYP2D6 CD93
CYP2D6 ALG10B
SLC22A2 GLT8D1
SLC22A2 GPC5
SLC22A2 CACNA2D2
SLC22A2 PPP3CB
SLC22A2 PPP3CA
SLC22A2 COL3A1
SLC22A2 NUDT3
SLC22A2 FCN3
SLC22A2 ZNF140
SLC22A2 RPL21
SLC22A2 GTF2H5
SLC22A2 ADAM22
SLC22A2 ATF5
SLC22A2 S1PR2
SLC22A2 MORC3
SLC22A2 PPP1R2
SLC22A2 API5
SLC22A2 CADM4
SLC22A2 RPL36A
SLC22A2 ITGB1
SLC22A2 KAT6A
SLC22A2 UBE3A
SLC22A2 CTDSPL
SLC22A2 ATP7A
SLC22A2 MAPK11
SLC22A2 TRIP11
SLC22A2 SRSF1
SLC22A2 ACSL1
SLC22A2 CTSB
SLC22A2 CAMK2G
SLC22A2 CAMK2B
SLC22A2 ZNF473
SLC22A2 SKP1
SLC22A2 NFATC1
SLC22A2 ALDOC
SLC22A2 FZD2
SLC22A2 SCAF11
SLC22A2 RCAN2
SLC22A2 ZP3
SLC22A2 EDF1
SLC22A2 GLIPR1
SLC22A2 PLCB1
SLC22A2 SEL1L
SLC22A2 EHF
SLC22A2 RCAN1
SLC22A2 RYK
SLC22A2 TFAP2B
SLC22A2 CEACAM1
SLC22A2 RO60
SLC22A2 SNTA1
SLC22A2 UTP14A
SLC22A2 RAP1A
SLC22A2 NRG2
SLC22A2 DLAT
SLC22A2 TPM1
SLC22A2 CLTC
SLC22A2 CLTA
SLC22A2 CSHL1
SLC22A2 FOSL1
SLC22A2 FKBP11
SLC22A2 ERMP1
SLC22A2 MBD4
SLC22A2 SNX10
SLC22A2 PLOD2
SLC22A2 CST4
SLC22A2 SPTB
SLC22A2 UBA6
SLC22A2 IRF7
SLC22A2 PRMT8
SLC22A2 PGAP2
SLC22A2 GAPDH
SLC22A2 CELF2
SLC22A2 CCL23
SLC22A2 UCP2
SLC22A2 INTS6L
SLC22A2 CNR1
SLC22A2 HLA-DRA
SLC22A2 FZD8
SLC22A2 ATP2C2
SLC22A2 SP110
SLC22A2 EPB42
SLC22A2 CA2
SLC22A2 CRYBB2
SLC22A2 DDAH1
SLC22A2 CUX1
SLC22A2 PGLS
SLC22A2 TJP1
SLC22A2 SORBS1
SLC22A2 PLEKHM1
SLC22A2 HLA-DRB5
SLC22A2 RPL35
SLC22A2 ITCH
SLC22A2 CLPX
SLC22A2 CAPRIN1
SLC22A2 SYT11
SLC22A2 SLC50A1
SLC22A2 PYROXD1
SLC22A2 TRIM24
SLC22A2 RPL5
SLC22A2 FLT3LG
SLC22A2 ABCB6
SLC22A2 PDLIM5
SLC22A2 SMARCA1
SLC22A2 PDE4DIP
SLC22A2 IL7
SLC22A2 H3C7
SLC22A2 ANK3
SLC22A2 SAT1
SLC22A2 NCOA3
SLC22A2 SP100
SLC22A2 CXCR3
SLC22A2 GGCX
SLC22A2 MAML1
SLC22A2 BAD
SLC22A2 SEPTIN6
SLC22A2 LDLRAD4
SLC22A2 AZGP1
SLC22A2 AKR7A2
SLC22A2 TLE1
SLC22A2 CLDN3
SLC22A2 MGAT2
SLC22A2 CD93
SLC22A2 SV2B
SLC22A2 LAPTM4B
SLC22A2 ALG10B
SLC22A2 IFI16
SLC22A2 CRCP
SLC22A2 TMEFF1
SLC22A1 GLT8D1
SLC22A1 GPC5
SLC22A1 CACNA2D2
SLC22A1 PPP3CB
SLC22A1 PPP3CA
SLC22A1 COL3A1
SLC22A1 NUDT3
SLC22A1 FCN3
SLC22A1 ZNF140
SLC22A1 RPL21
SLC22A1 GTF2H5
SLC22A1 ADAM22
SLC22A1 ATF5
SLC22A1 S1PR2
SLC22A1 MORC3
SLC22A1 PPP1R2
SLC22A1 API5
SLC22A1 CADM4
SLC22A1 RPL36A
SLC22A1 ITGB1
SLC22A1 KAT6A
SLC22A1 UBE3A
SLC22A1 CTDSPL
SLC22A1 ATP7A
SLC22A1 MAPK11
SLC22A1 TRIP11
SLC22A1 SRSF1
SLC22A1 ACSL1
SLC22A1 CTSB
SLC22A1 CAMK2G
SLC22A1 CAMK2B
SLC22A1 ZNF473
SLC22A1 SKP1
SLC22A1 NFATC1
SLC22A1 ALDOC
SLC22A1 FZD2
SLC22A1 SCAF11
SLC22A1 RCAN2
SLC22A1 ZP3
SLC22A1 EDF1
SLC22A1 GLIPR1
SLC22A1 PLCB1
SLC22A1 SEL1L
SLC22A1 EHF
SLC22A1 RCAN1
SLC22A1 RYK
SLC22A1 TFAP2B
SLC22A1 CEACAM1
SLC22A1 RO60
SLC22A1 SNTA1
SLC22A1 UTP14A
SLC22A1 RAP1A
SLC22A1 NRG2
SLC22A1 DLAT
SLC22A1 TPM1
SLC22A1 CLTC
SLC22A1 CLTA
SLC22A1 CSHL1
SLC22A1 FOSL1
SLC22A1 FKBP11
SLC22A1 ERMP1
SLC22A1 MBD4
SLC22A1 SNX10
SLC22A1 PLOD2
SLC22A1 CST4
SLC22A1 SPTB
SLC22A1 UBA6
SLC22A1 IRF7
SLC22A1 PRMT8
SLC22A1 PGAP2
SLC22A1 GAPDH
SLC22A1 CELF2
SLC22A1 CCL23
SLC22A1 UCP2
SLC22A1 INTS6L
SLC22A1 CNR1
SLC22A1 HLA-DRA
SLC22A1 FZD8
SLC22A1 ATP2C2
SLC22A1 SP110
SLC22A1 EPB42
SLC22A1 CA2
SLC22A1 CRYBB2
SLC22A1 DDAH1
SLC22A1 CUX1
SLC22A1 PGLS
SLC22A1 TJP1
SLC22A1 SORBS1
SLC22A1 PLEKHM1
SLC22A1 HLA-DRB5
SLC22A1 RPL35
SLC22A1 ITCH
SLC22A1 CLPX
SLC22A1 CAPRIN1
SLC22A1 SYT11
SLC22A1 SLC50A1
SLC22A1 PYROXD1
SLC22A1 TRIM24
SLC22A1 RPL5
SLC22A1 FLT3LG
SLC22A1 ABCB6
SLC22A1 PDLIM5
SLC22A1 SMARCA1
SLC22A1 PDE4DIP
SLC22A1 IL7
SLC22A1 H3C7
SLC22A1 ANK3
SLC22A1 SAT1
SLC22A1 NCOA3
SLC22A1 SP100
SLC22A1 CXCR3
SLC22A1 GGCX
SLC22A1 MAML1
SLC22A1 BAD
SLC22A1 SEPTIN6
SLC22A1 LDLRAD4
SLC22A1 AZGP1
SLC22A1 AKR7A2
SLC22A1 TLE1
SLC22A1 CLDN3
SLC22A1 MGAT2
SLC22A1 CD93
SLC22A1 SV2B
SLC22A1 LAPTM4B
SLC22A1 ALG10B
SLC22A1 IFI16
SLC22A1 CRCP
SLC22A1 TMEFF1
KIT GLT8D1
KIT GPC5
KIT CACNA2D2
KIT PPP3CB
KIT PPP3CA
KIT COL3A1
KIT NUDT3
KIT FCN3
KIT ZNF140
KIT RPL21
KIT GTF2H5
KIT ADAM22
KIT ATF5
KIT S1PR2
KIT MORC3
KIT PPP1R2
KIT API5
KIT CADM4
KIT RPL36A
KIT ITGB1
KIT KAT6A
KIT UBE3A
KIT CTDSPL
KIT ATP7A
KIT MAPK11
KIT TRIP11
KIT CNR1
KIT SYT11
KIT CA2
KIT RPL5
KIT SCAF11
KIT FLT3LG
KIT FKBP11
KIT HLA-DRA
KIT SNTA1
KIT HLA-DRB5
KIT UTP14A
KIT SORBS1
KIT RAP1A
KIT ABCB6
KIT TPM1
KIT TJP1
KIT SPTB
KIT RCAN1
KIT PDLIM5
KIT RYK
KIT CRYBB2
KIT SMARCA1
KIT RCAN2
KIT FZD8
KIT PDE4DIP
KIT ZNF473
KIT RPL35
KIT ATP2C2
KIT IL7
KIT TRIM24
KIT H3C7
KIT ANK3
KIT UBA6
KIT CUX1
KIT NRG2
KIT SAT1
KIT IRF7
KIT NCOA3
KIT PLEKHM1
KIT TFAP2B
KIT SP100
KIT ZP3
KIT CXCR3
KIT SRSF1
KIT ERMP1
KIT SKP1
KIT PRMT8
KIT PGAP2
KIT GGCX
KIT MAML1
KIT EDF1
KIT GAPDH
KIT CELF2
KIT BAD
KIT CAMK2G
KIT ITCH
KIT GLIPR1
KIT DLAT
KIT CCL23
KIT CTSB
KIT SEPTIN6
KIT LDLRAD4
KIT CLTC
KIT CLTA
KIT CEACAM1
KIT AZGP1
KIT FOSL1
KIT AKR7A2
KIT ACSL1
KIT NFATC1
KIT PGLS
KIT PLCB1
KIT SEL1L
KIT CLPX
KIT TLE1
KIT CAPRIN1
KIT MBD4
KIT CAMK2B
KIT CLDN3
KIT INTS6L
KIT SNX10
KIT MGAT2
KIT CD93
KIT EHF
KIT DDAH1
KIT SLC50A1
KIT ALDOC
KIT PLOD2
KIT SP110
KIT CSHL1
KIT SV2B
KIT EPB42
KIT LAPTM4B
KIT ALG10B
KIT PYROXD1
KIT RO60
KIT UCP2
KIT IFI16
KIT CRCP
KIT CST4
KIT TMEFF1
KIT FZD2
BCR GLT8D1
BCR GPC5
BCR CACNA2D2
BCR HOXA9
BCR PPP3CB
BCR PPP3CA
BCR COL3A1
BCR NUDT3
BCR FCN3
BCR ZNF140
BCR RPL21
BCR GTF2H5
BCR ADAM22
BCR ATF5
BCR S1PR2
BCR MORC3
BCR PPP1R2
BCR API5
BCR CADM4
BCR RPL36A
BCR ITGB1
BCR KAT6A
BCR UBE3A
BCR CTDSPL
BCR ATP7A
BCR MAPK11
BCR TRIP11
BCR SRSF1
BCR ACSL1
BCR CTSB
BCR CAMK2G
BCR CAMK2B
BCR ZNF473
BCR SKP1
BCR NFATC1
BCR ALDOC
BCR FZD2
BCR SCAF11
BCR RCAN2
BCR ZP3
BCR EDF1
BCR GLIPR1
BCR PLCB1
BCR SEL1L
BCR EHF
BCR RCAN1
BCR RYK
BCR TFAP2B
BCR CEACAM1
BCR RO60
BCR SNTA1
BCR UTP14A
BCR RAP1A
BCR NRG2
BCR DLAT
BCR TPM1
BCR CLTC
BCR CLTA
BCR CSHL1
BCR FOSL1
BCR FKBP11
BCR ERMP1
BCR MBD4
BCR SNX10
BCR PLOD2
BCR CNR1
BCR SYT11
BCR CA2
BCR RPL5
BCR FLT3LG
BCR HLA-DRA
BCR HLA-DRB5
BCR SORBS1
BCR ABCB6
BCR TJP1
BCR SPTB
BCR PDLIM5
BCR CRYBB2
BCR SMARCA1
BCR FZD8
BCR PDE4DIP
BCR RPL35
BCR ATP2C2
BCR IL7
BCR TRIM24
BCR H3C7
BCR ANK3
BCR UBA6
BCR CUX1
BCR SAT1
BCR IRF7
BCR NCOA3
BCR PLEKHM1
BCR SP100
BCR CXCR3
BCR PRMT8
BCR PGAP2
BCR GGCX
BCR MAML1
BCR GAPDH
BCR CELF2
BCR BAD
BCR ITCH
BCR CCL23
BCR SEPTIN6
BCR LDLRAD4
BCR AZGP1
BCR AKR7A2
BCR PGLS
BCR CLPX
BCR TLE1
BCR CAPRIN1
BCR CLDN3
BCR INTS6L
BCR MGAT2
BCR CD93
BCR DDAH1
BCR SLC50A1
BCR SP110
BCR SV2B
BCR EPB42
BCR LAPTM4B
BCR ALG10B
BCR PYROXD1
BCR UCP2
BCR IFI16
BCR CRCP
BCR CST4
BCR TMEFF1
CSF1R GLT8D1
CSF1R GPC5
CSF1R CACNA2D2
CSF1R PPP3CB
CSF1R PPP3CA
CSF1R COL3A1
CSF1R NUDT3
CSF1R FCN3
CSF1R ZNF140
CSF1R RPL21
CSF1R GTF2H5
CSF1R ADAM22
CSF1R ATF5
CSF1R S1PR2
CSF1R MORC3
CSF1R PPP1R2
CSF1R API5
CSF1R CADM4
CSF1R RPL36A
CSF1R ITGB1
CSF1R KAT6A
CSF1R UBE3A
CSF1R CTDSPL
CSF1R ATP7A
CSF1R MAPK11
CSF1R TRIP11
CSF1R SRSF1
CSF1R ACSL1
CSF1R CTSB
CSF1R CAMK2G
CSF1R CAMK2B
CSF1R ZNF473
CSF1R SKP1
CSF1R NFATC1
CSF1R ALDOC
CSF1R FZD2
CSF1R SCAF11
CSF1R RCAN2
CSF1R ZP3
CSF1R EDF1
CSF1R GLIPR1
CSF1R PLCB1
CSF1R SEL1L
CSF1R EHF
CSF1R RCAN1
CSF1R RYK
CSF1R TFAP2B
CSF1R CEACAM1
CSF1R RO60
CSF1R SNTA1
CSF1R UTP14A
CSF1R RAP1A
CSF1R NRG2
CSF1R DLAT
CSF1R TPM1
CSF1R CLTC
CSF1R CLTA
CSF1R CSHL1
CSF1R FOSL1
CSF1R FKBP11
CSF1R ERMP1
CSF1R MBD4
CSF1R SNX10
CSF1R PLOD2
CSF1R CST4
CSF1R SPTB
CSF1R UBA6
CSF1R IRF7
CSF1R PRMT8
CSF1R PGAP2
CSF1R GAPDH
CSF1R CELF2
CSF1R CCL23
CSF1R UCP2
CSF1R INTS6L
CSF1R CNR1
CSF1R HLA-DRA
CSF1R FZD8
CSF1R ATP2C2
CSF1R SP110
CSF1R EPB42
CSF1R CA2
CSF1R CRYBB2
CSF1R DDAH1
CSF1R CUX1
CSF1R PGLS
CSF1R TJP1
CSF1R SORBS1
CSF1R PLEKHM1
CSF1R HLA-DRB5
CSF1R RPL35
CSF1R ITCH
CSF1R CLPX
CSF1R CAPRIN1
CSF1R SYT11
CSF1R SLC50A1
CSF1R PYROXD1
CSF1R TRIM24
CSF1R NCOA3
CSF1R CXCR3
CSF1R RPL5
CSF1R FLT3LG
CSF1R ABCB6
CSF1R PDLIM5
CSF1R SMARCA1
CSF1R PDE4DIP
CSF1R IL7
CSF1R H3C7
CSF1R ANK3
CSF1R SAT1
CSF1R SP100
CSF1R GGCX
CSF1R MAML1
CSF1R BAD
CSF1R SEPTIN6
CSF1R LDLRAD4
CSF1R AZGP1
CSF1R AKR7A2
CSF1R TLE1
CSF1R CLDN3
CSF1R MGAT2
CSF1R CD93
CSF1R SV2B
CSF1R LAPTM4B
CSF1R ALG10B
CSF1R IFI16
CSF1R CRCP
CSF1R TMEFF1
DDR1 GLT8D1
DDR1 GPC5
DDR1 CACNA2D2
DDR1 PPP3CB
DDR1 PPP3CA
DDR1 COL3A1
DDR1 NUDT3
DDR1 FCN3
DDR1 ZNF140
DDR1 RPL21
DDR1 GTF2H5
DDR1 ADAM22
DDR1 ATF5
DDR1 S1PR2
DDR1 MORC3
DDR1 PPP1R2
DDR1 API5
DDR1 CADM4
DDR1 RPL36A
DDR1 ITGB1
DDR1 KAT6A
DDR1 UBE3A
DDR1 CTDSPL
DDR1 ATP7A
DDR1 MAPK11
DDR1 TRIP11
DDR1 SRSF1
DDR1 ACSL1
DDR1 CTSB
DDR1 CAMK2G
DDR1 CAMK2B
DDR1 ZNF473
DDR1 SKP1
DDR1 NFATC1
DDR1 ALDOC
DDR1 FZD2
DDR1 SCAF11
DDR1 RCAN2
DDR1 ZP3
DDR1 EDF1
DDR1 GLIPR1
DDR1 PLCB1
DDR1 SEL1L
DDR1 EHF
DDR1 RCAN1
DDR1 RYK
DDR1 TFAP2B
DDR1 CNR1
DDR1 SYT11
DDR1 CA2
DDR1 RPL5
DDR1 FLT3LG
DDR1 FKBP11
DDR1 HLA-DRA
DDR1 SNTA1
DDR1 HLA-DRB5
DDR1 UTP14A
DDR1 SORBS1
DDR1 RAP1A
DDR1 ABCB6
DDR1 TPM1
DDR1 TJP1
DDR1 SPTB
DDR1 PDLIM5
DDR1 CRYBB2
DDR1 SMARCA1
DDR1 FZD8
DDR1 PDE4DIP
DDR1 RPL35
DDR1 ATP2C2
DDR1 IL7
DDR1 TRIM24
DDR1 H3C7
DDR1 ANK3
DDR1 UBA6
DDR1 CUX1
DDR1 NRG2
DDR1 SAT1
DDR1 IRF7
DDR1 NCOA3
DDR1 PLEKHM1
DDR1 SP100
DDR1 CXCR3
DDR1 ERMP1
DDR1 PRMT8
DDR1 PGAP2
DDR1 GGCX
DDR1 MAML1
DDR1 GAPDH
DDR1 CELF2
DDR1 BAD
DDR1 ITCH
DDR1 DLAT
DDR1 CCL23
DDR1 SEPTIN6
DDR1 LDLRAD4
DDR1 CLTC
DDR1 CLTA
DDR1 CEACAM1
DDR1 AZGP1
DDR1 FOSL1
DDR1 AKR7A2
DDR1 PGLS
DDR1 CLPX
DDR1 TLE1
DDR1 CAPRIN1
DDR1 MBD4
DDR1 CLDN3
DDR1 INTS6L
DDR1 SNX10
DDR1 MGAT2
DDR1 CD93
DDR1 DDAH1
DDR1 SLC50A1
DDR1 PLOD2
DDR1 SP110
DDR1 CSHL1
DDR1 SV2B
DDR1 EPB42
DDR1 LAPTM4B
DDR1 ALG10B
DDR1 PYROXD1
DDR1 RO60
DDR1 UCP2
DDR1 IFI16
DDR1 CRCP
DDR1 CST4
DDR1 TMEFF1
CYP2C19 GLT8D1
CYP2C19 GPC5
CYP2C19 CACNA2D2
CYP2C19 PPP3CB
CYP2C19 PPP3CA
CYP2C19 COL3A1
CYP2C19 NUDT3
CYP2C19 FCN3
CYP2C19 ZNF140
CYP2C19 RPL21
CYP2C19 GTF2H5
CYP2C19 ADAM22
CYP2C19 ATF5
CYP2C19 S1PR2
CYP2C19 MORC3
CYP2C19 PPP1R2
CYP2C19 API5
CYP2C19 CADM4
CYP2C19 RPL36A
CYP2C19 ITGB1
CYP2C19 KAT6A
CYP2C19 UBE3A
CYP2C19 CTDSPL
CYP2C19 CNR1
CYP2C19 SYT11
CYP2C19 CA2
CYP2C19 RPL5
CYP2C19 SCAF11
CYP2C19 FLT3LG
CYP2C19 FKBP11
CYP2C19 HLA-DRA
CYP2C19 SNTA1
CYP2C19 HLA-DRB5
CYP2C19 UTP14A
CYP2C19 SORBS1
CYP2C19 RAP1A
CYP2C19 ABCB6
CYP2C19 TPM1
CYP2C19 TJP1
CYP2C19 SPTB
CYP2C19 RCAN1
CYP2C19 PDLIM5
CYP2C19 RYK
CYP2C19 CRYBB2
CYP2C19 ATP7A
CYP2C19 SMARCA1
CYP2C19 RCAN2
CYP2C19 MAPK11
CYP2C19 FZD8
CYP2C19 PDE4DIP
CYP2C19 ZNF473
CYP2C19 RPL35
CYP2C19 ATP2C2
CYP2C19 IL7
CYP2C19 TRIM24
CYP2C19 H3C7
CYP2C19 ANK3
CYP2C19 UBA6
CYP2C19 CUX1
CYP2C19 NRG2
CYP2C19 SAT1
CYP2C19 IRF7
CYP2C19 NCOA3
CYP2C19 PLEKHM1
CYP2C19 TFAP2B
CYP2C19 SP100
CYP2C19 ZP3
CYP2C19 CXCR3
CYP2C19 SRSF1
CYP2C19 ERMP1
CYP2C19 SKP1
CYP2C19 PRMT8
CYP2C19 PGAP2
CYP2C19 GGCX
CYP2C19 MAML1
CYP2C19 EDF1
CYP2C19 GAPDH
CYP2C19 CELF2
CYP2C19 BAD
CYP2C19 TRIP11
CYP2C19 CAMK2G
CYP2C19 ITCH
CYP2C19 GLIPR1
CYP2C19 DLAT
CYP2C19 CCL23
CYP2C19 CTSB
CYP2C19 SEPTIN6
CYP2C19 LDLRAD4
CYP2C19 CLTC
CYP2C19 CLTA
CYP2C19 CEACAM1
CYP2C19 AZGP1
CYP2C19 FOSL1
CYP2C19 AKR7A2
CYP2C19 ACSL1
CYP2C19 NFATC1
CYP2C19 PGLS
CYP2C19 PLCB1
CYP2C19 SEL1L
CYP2C19 CLPX
CYP2C19 TLE1
CYP2C19 CAPRIN1
CYP2C19 MBD4
CYP2C19 CAMK2B
CYP2C19 CLDN3
CYP2C19 INTS6L
CYP2C19 SNX10
CYP2C19 MGAT2
CYP2C19 CD93
CYP2C19 EHF
CYP2C19 DDAH1
CYP2C19 SLC50A1
CYP2C19 ALDOC
CYP2C19 PLOD2
CYP2C19 SP110
CYP2C19 CSHL1
CYP2C19 SV2B
CYP2C19 EPB42
CYP2C19 LAPTM4B
CYP2C19 ALG10B
CYP2C19 PYROXD1
CYP2C19 RO60
CYP2C19 UCP2
CYP2C19 IFI16
CYP2C19 CRCP
CYP2C19 CST4
CYP2C19 TMEFF1
CYP2C19 FZD2
NTRK1 GLT8D1
NTRK1 GPC5
NTRK1 CACNA2D2
NTRK1 PPP3CB
NTRK1 PPP3CA
NTRK1 COL3A1
NTRK1 NUDT3
NTRK1 FCN3
NTRK1 ZNF140
NTRK1 RPL21
NTRK1 GTF2H5
NTRK1 ADAM22
NTRK1 ATF5
NTRK1 S1PR2
NTRK1 MORC3
NTRK1 PPP1R2
NTRK1 API5
NTRK1 CADM4
NTRK1 RPL36A
NTRK1 ITGB1
NTRK1 KAT6A
NTRK1 UBE3A
NTRK1 CTDSPL
NTRK1 ATP7A
NTRK1 MAPK11
NTRK1 TRIP11
NTRK1 SRSF1
NTRK1 ACSL1
NTRK1 CTSB
NTRK1 CAMK2G
NTRK1 CAMK2B
NTRK1 ZNF473
NTRK1 SKP1
NTRK1 NFATC1
NTRK1 ALDOC
NTRK1 FZD2
NTRK1 SCAF11
NTRK1 RCAN2
NTRK1 ZP3
NTRK1 EDF1
NTRK1 GLIPR1
NTRK1 PLCB1
NTRK1 SEL1L
NTRK1 EHF
NTRK1 RCAN1
NTRK1 RYK
NTRK1 TFAP2B
NTRK1 CEACAM1
NTRK1 RO60
NTRK1 SNTA1
NTRK1 UTP14A
NTRK1 RAP1A
NTRK1 NRG2
NTRK1 DLAT
NTRK1 TPM1
NTRK1 CLTC
NTRK1 CLTA
NTRK1 CSHL1
NTRK1 FOSL1
NTRK1 FKBP11
NTRK1 ERMP1
NTRK1 MBD4
NTRK1 SNX10
NTRK1 PLOD2
NTRK1 CST4
NTRK1 SPTB
NTRK1 UBA6
NTRK1 IRF7
NTRK1 PRMT8
NTRK1 PGAP2
NTRK1 GAPDH
NTRK1 CELF2
NTRK1 CCL23
NTRK1 UCP2
NTRK1 INTS6L
NTRK1 CNR1
NTRK1 HLA-DRA
NTRK1 FZD8
NTRK1 ATP2C2
NTRK1 SP110
NTRK1 EPB42
NTRK1 CA2
NTRK1 CRYBB2
NTRK1 DDAH1
NTRK1 CUX1
NTRK1 PGLS
NTRK1 TJP1
NTRK1 SORBS1
NTRK1 PLEKHM1
NTRK1 HLA-DRB5
NTRK1 RPL35
NTRK1 ITCH
NTRK1 CLPX
NTRK1 CAPRIN1
NTRK1 SYT11
NTRK1 SLC50A1
NTRK1 PYROXD1
NTRK1 RPL5
NTRK1 FLT3LG
NTRK1 ABCB6
NTRK1 PDLIM5
NTRK1 SMARCA1
NTRK1 PDE4DIP
NTRK1 IL7
NTRK1 TRIM24
NTRK1 H3C7
NTRK1 ANK3
NTRK1 SAT1
NTRK1 NCOA3
NTRK1 SP100
NTRK1 CXCR3
NTRK1 GGCX
NTRK1 MAML1
NTRK1 BAD
NTRK1 SEPTIN6
NTRK1 LDLRAD4
NTRK1 AZGP1
NTRK1 AKR7A2
NTRK1 TLE1
NTRK1 CLDN3
NTRK1 MGAT2
NTRK1 CD93
NTRK1 SV2B
NTRK1 LAPTM4B
NTRK1 ALG10B
NTRK1 IFI16
NTRK1 CRCP
NTRK1 TMEFF1
RET GLT8D1
RET GPC5
RET CACNA2D2
RET PPP3CB
RET PPP3CA
RET COL3A1
RET NUDT3
RET FCN3
RET ZNF140
RET RPL21
RET GTF2H5
RET ADAM22
RET ATF5
RET S1PR2
RET MORC3
RET PPP1R2
RET API5
RET CADM4
RET RPL36A
RET ITGB1
RET KAT6A
RET UBE3A
RET CTDSPL
RET ATP7A
RET MAPK11
RET TRIP11
RET SRSF1
RET ACSL1
RET CTSB
RET CAMK2G
RET CAMK2B
RET ZNF473
RET SKP1
RET NFATC1
RET ALDOC
RET FZD2
RET SCAF11
RET RCAN2
RET ZP3
RET EDF1
RET GLIPR1
RET PLCB1
RET SEL1L
